id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4.46078E+15,IpvaD8wkd,3740472443.0,眷白恋樱的梳子,我觉得我比较坚强的时候，是得肺炎的时候，那时候咳了一个星期，吃药没好，我们主任看不下去，给我做了个CT，是大片状的，整个肺叶满了，按理来说住院休息最好，然后我也没住院，边输液边上班。那时候家里装修，跟父母也没在一块住。就自己一个人抗过去，也没人关心。该咋咋，就这么过去了。一点也没觉的难受，孤独啥的。我觉得我这样这辈子估计是注定孤寂一生了,,,,,0,0.0,0,2020/1/14 23:39,HUAWEI nova 2s,,,,"{'words': 115, 'sentences': 6, '好': 2, '乐': 0, '哀': 5, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipvaez4Mn,6813138882.0,zp9085,专家解读|武汉不明原因肺炎最新进展http://t.cn/A6v2pvZJ,,,,,0,0.0,0,2020/1/14 23:38,学习强国客户端,['http://ww2.sinaimg.cn/large/007r5eEOgy1gawim6xe2kj3046046mx2.jpg'],,,"{'words': 17, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv9IFgbQ,5890458254.0,爱明心姐姐,专家解读|武汉不明原因肺炎最新进展http://t.cn/A6v2pvZJ,,,,,0,0.0,0,2020/1/14 23:36,学习强国客户端,['http://ww1.sinaimg.cn/large/006qDLhcgy1gawikw8qxhj30460463ye.jpg'],,,"{'words': 17, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv9EtSBk,6292287334.0,馨馨苑香,肺炎、哮喘、慢阻肺的良方找到了，一千多年前的这个配方，有奇效http://t.cn/A6vbGdHX,,,,,0,1.0,1,2020/1/14 23:36,iPhone客户端,['http://ww3.sinaimg.cn/large/006RPNnoly1gawikpshssj30b4069dgb.jpg'],,,"{'words': 28, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv9l1ZOP,5095369245.0,baoxuefeng2015,专家解读|武汉不明原因肺炎最新进展http://t.cn/A6v2pvZJ,,,,,0,0.0,0,2020/1/14 23:35,学习强国客户端,['http://ww4.sinaimg.cn/large/005yPEiVgy1gawijuxw0lj30460463ye.jpg'],,,"{'words': 17, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv8pqEas,1870517097.0,可以回忆要减肥,#忙乱#元旦那天开始就一直忙乱，因为2020年的第一天娃肺炎住院啦，出院已是1.9号。今天收拾行李明早送娘亲和老爹还有儿子去泰国，儿行千里母担忧，这一次我更担心两老，毕竟是带孩子出国，语言也不是很通，希望他们一切顺利玩得开心感谢我的爹地妈咪。都是为了我，为了我的娃。,,,,忙乱,0,0.0,0,2020/1/14 23:33,iPhone客户端,,,,"{'words': 81, 'sentences': 5, '好': 2, '乐': 2, '哀': 1, '怒': 0, '惧': 0, '恶': 4, '惊': 0}"
4.46078E+15,Ipv7s15r1,1705273915.0,Joe奕_聪,我围观了@意大利华裔郭医生的回答，该问题价值96.00元，围观仅1元，快来一起围观~http://t.cn/E5pxtBo,,,意大利华裔郭医生,,0,0.0,0,2020/1/14 23:31,微博问答,,,,"{'words': 36, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv6Qticd,7017199891.0,途途1221,官方最新通报：武汉病毒性肺炎出现1例死亡病例！http://t.cn/AisgUzVN,,,,,0,0.0,0,2020/1/14 23:29,学习强国客户端,['http://ww4.sinaimg.cn/large/007ETsfpgy1gawidhctcdj3046046t8k.jpg'],,,"{'words': 22, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46078E+15,Ipv6nvFV8,1004573303.0,z7788107,1/14阴。农历十二月二十。请小半天家给小八去医院检查，咳嗽这么多天不好，不得不去医院检查了。拍片验血，结果肺炎了。蓉陪着挂瓶，我回校上班。飞燕请我给叮当明天的生日写句祝福语，晚饭后拿出纸笔：无奋斗，不青春……http://t.cn/RXnNCmL,,,,,0,0.0,0,2020/1/14 23:28,Redmi Note 7 Pro,['http://ww4.sinaimg.cn/large/3be09277ly1gawibwmr2gj20om1hc1kx.jpg'],,,"{'words': 78, 'sentences': 7, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46078E+15,Ipv5DoyMp,1863789477.0,深海沉钩,不明肺炎！『武汉华南海鲜市场休市多家商户曾卖蛇刺猬等动物_手机新浪网』http://t.cn/A6vb4M8l,,,,,0,0.0,0,2020/1/14 23:26,Android,,,,"{'words': 30, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46078E+15,Ipv5D9vF3,6091485950.0,小久小久-,完球了我现在因为吃药太多好像对药产生抗体了现在吃啥药都不好使之前肺炎刚好新的感冒又来了吃了四天药啥用没有现在天天换药吃我好苦一女的,,,,,0,2.0,2,2020/1/14 23:26,甜系渣女.Android,,,,"{'words': 44, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46041E+15,IplpNmupb,1817473023.0,观见天下,#武汉发现不明原因肺炎#一名武汉新型冠状病毒感染者在泰国确诊该名感染者为中国游客，泰国卫生部称目前状况良好1月13日，泰国卫生部公布，当地发现一例确诊感染武汉新型冠状病毒的患者，这是武汉以外的首宗外地确诊个案，该患者是一名61岁中国籍女子，泰国卫生部称目前状况良好。,,,,武汉发现不明原因肺炎,2,3.0,9,2020/1/13 22:49,iPhone客户端,,,,"{'words': 70, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46041E+15,IplpB0oyE,5574952881.0,复活交易,医药生物：补涨逻辑推动行业整体表现关注4股　　行业方面，肺炎疫情持续发酵，相关领域上市公司有望持续获得市场关注。业绩层面，上市公司的业绩预告显示CRO行业高增长的态势比较确定。建议继续围绕创新药及相关产业链、生物制品、医疗服务和医药消费等行业布局，重点关注恒瑞医药、鲁抗医药、爱尔眼科和长春高新等,,,,,0,0.0,0,2020/1/13 22:48,微博 weibo.com,,,,"{'words': 80, 'sentences': 3, '好': 5, '乐': 2, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.4604E+15,Iplpk7MaK,2285386644.0,白菜价环球旅行JourneyCA,泰国方面宣布武汉游客将武汉肺炎带入了泰国，这是武汉肺炎首次传到境外，新闻：O网页链接,,,,,4,1.0,5,2020/1/13 22:47,微博 weibo.com,['http://ww1.sinaimg.cn/large/88383b94gy1gavbhspknsj21900u0e4j.jpg'],,,"{'words': 24, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,IploEc2Ti,5912514240.0,我才不是妖怪呢是捣蛋,【宝宝D53】好久没来求了！因为麻麻真的很忙周末阿姨回家一次，全家陪你嗨了两天！宝宝你也被折腾坏了吧今天睡得香是香的来！我们好像还是不太懂你诶对不起宝宝继续求你健健康康成长，脑袋上的包好像小一点了明天要去打肺炎疫苗了，保佑宝宝打了没事🙏🙏🙏,,,,,0,1.0,1,2020/1/13 22:46,魅族 16 旗舰手机,,,,"{'words': 79, 'sentences': 4, '好': 1, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,Iplof242i,6008291215.0,天天都是甜甜家的田田,咳嗽了半个多月同事老说我是ss，好气！咳到腋痛肺痛胸痛感觉自己再咳下去要得肺痨了所以今天害怕的去挂号看了医生那个医生对我说今天有个女当然也像我一样一直干咳没有痰一查出来肺上全是炎症吓得我赶紧拍了ct并且吃了顿酸菜鱼压压惊取到ct片后胆战心惊得问医生我没事吧？不是肺炎吧？没有肺脓肿吧？最后。。。医生说只是有点支气管炎！有点！有点！点点点！！！听完我感觉血压有点高！,,,,,0,0.0,1,2020/1/13 22:45,荣耀V10 我AI的快,['http://ww4.sinaimg.cn/large/006yCb0Ply1gavbgrtn2tj30k00k0di9.jpg'],,,"{'words': 116, 'sentences': 11, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 2, '恶': 1, '惊': 0}"
4.45859E+15,IoA74nVgS,2718547711.0,健康陇南,【#武汉8名不明原因肺炎患者治愈出院#】据武汉市卫生健康委：1月8日，武汉市8名不明原因的病毒性肺炎患者治愈出院。8名患者之前在武汉相关医院诊治，后均集中收治在武汉市金银潭医院。经医疗机构诊疗救治，已连续多日无发热、肺炎等临床表现。临床专家诊断后，认为符合出院标准，可以出院。（央视）,,,,武汉8名不明原因肺炎患者治愈出院,0,0.0,0,2020/1/8 22:23,荣耀V20 4800万3D相机,['http://ww1.sinaimg.cn/large/a209beffly1gapiqz4tlwj20ck0ckgmd.jpg'],,,"{'words': 86, 'sentences': 5, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45859E+15,IoA72BaZ1,2779416423.0,中药祛痘护肤郑老师,#武汉8名不明原因肺炎患者治愈出院#不要带着痘痘过年，又苦恼一年新年新面貌才有新气象哦✔️,,泉州,,武汉8名不明原因肺炎患者治愈出院,0,0.0,0,2020/1/8 22:23,iPhone X,"['http://ww3.sinaimg.cn/large/a5aa8767gy1gapipu380oj20u0140dj2.jpg', 'http://ww2.sinaimg.cn/large/a5aa8767gy1gapipugoacj20u0140dj6.jpg', 'http://ww2.sinaimg.cn/large/a5aa8767gy1gapipuvdu1j20k00zk78z.jpg', 'http://ww3.sinaimg.cn/large/a5aa8767gy1gapipvc4xrj20k00zktdi.jpg']",,,"{'words': 28, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.4604E+15,IplnnivTH,6624033315.0,小厉害窒,　“啧啧，物是人非事事休，无语泪先流。星美现在是悲催#浩初晴钰#到极点啊。新影联拉了张一谋，让联和再拉去反林啸冯晓刚，他准备拉谁？陆川？”　　“朱永福部长。”王#武汉不明原因肺炎病原体为新型冠状病毒#,,,,"浩初晴钰,武汉不明原因肺炎病原体为新型冠状病毒",0,0.0,0,2020/1/13 22:43,微博 weibo.com,"['http://ww2.sinaimg.cn/large/007ehLF1gy1gar5nnooeyj30w00o0dim.jpg', 'http://ww3.sinaimg.cn/large/007ehLF1gy1gar5no2w7hj31c00u0gmo.jpg', 'http://ww2.sinaimg.cn/large/007ehLF1gy1gar5np780xj31c00u0n2r.jpg']",,,"{'words': 63, 'sentences': 6, '好': 0, '乐': 0, '哀': 2, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.4604E+15,IplmzjpJ1,7316912242.0,澜水墨金666,孩子喉咙有痰的危害⚠️宝妈们不要以为孩子嗓子有痰是小事！痰液堆积易引起中耳炎、肺炎，痰液倒流会引起支气管炎、咽炎等，如不及时化痰会引起不可小视的后果！！,,,,,0,0.0,0,2020/1/13 22:41,iPhone客户端,['http://ww1.sinaimg.cn/large/007Zb17Agy1gavbchuykwj30u01hch4f.jpg'],,,"{'words': 49, 'sentences': 3, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 3, '惊': 0}"
4.45859E+15,IoA72E0Ea,1700625374.0,燃玉,#武汉8名不明原因肺炎患者治愈出院##燃玉看热点#头脑风暴一下：为什么肺炎不能人传人，却感染了这么多人呢？,,,,"武汉8名不明原因肺炎患者治愈出院,燃玉看热点",1,7.0,10,2020/1/8 22:23,,,,,"{'words': 31, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,Iplmt7zPW,2632236847.0,香港文匯網,【泰国现首宗武汉新型冠状病毒感染病例患者已无肺炎征状】泰国出现首宗武汉新型冠状病毒感染个案，是武汉以外地区首度确诊这种病例。患者是一名61岁内地女子，早前由武汉抵达曼谷机场后，被检测出疑似病征，随后送往传染病研究所隔离治疗，昨日确诊感染新型冠状病毒。O网页链接,,,,,80,71.0,213,2020/1/13 22:40,微博 weibo.com,['http://ww4.sinaimg.cn/large/9ce4bf2fgy1gavbc8iqocj20rs0rsdkn.jpg'],,,"{'words': 71, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.4604E+15,IplmcxNju,2103343187.0,Cherish荏苒,从上个星期开始，就不停的跑医院，先去看湿疹，现在湿疹好了，在医院里却传染了流感，看着小家伙打喷嚏，咳嗽，真的是心疼，这两天喝奶也不愿意喝，因为鼻子不通气，而且嗓子也不舒服，今天实在熬不住还是去看了医生，医生说是支气管炎，要喝药，好吧，第一次喝药哭的好冤枉。不吃一直咳，怕咳出肺炎，到时候更痛苦。吃的时候又觉得娃太小，吃药也不好。唉，不知所措。。。。。。,,,,,0,2.0,0,2020/1/13 22:40,荣耀20 PRO,,,,"{'words': 116, 'sentences': 5, '好': 1, '乐': 2, '哀': 2, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.45859E+15,IoA6CBgDX,6619140948.0,江夏视点,#武汉8名不明原因病毒性肺炎患者已出院#这是一个好消息！感谢广大医护人员的辛勤付出。虽然肺炎的原因还未查明，但患者已经已连续多日无发热、肺炎等临床表现，达到出院标准，说明我国是有能力、有实力应对和处理公共卫生事件的。相信不久，其他患者也将陆续治愈，肺炎的原因也将得以查明。#武汉8名不明原因肺炎患者治愈出院#,,武汉,,"武汉8名不明原因病毒性肺炎患者已出院,武汉8名不明原因肺炎患者治愈出院",0,0.0,4,2020/1/8 22:22,小米8周年旗舰手机,['http://ww3.sinaimg.cn/large/007dXeVSgy1gapiptbp7zj30u01k148b.jpg'],,,"{'words': 92, 'sentences': 5, '好': 4, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45859E+15,IoA6xA9tU,1217067882.0,无心不仁,#武汉8名不明原因肺炎患者治愈出院##哈尔滨壹彤地产被爆挪用近一亿购房款#？什么病都不知道，真是进化了。,,,,"武汉8名不明原因肺炎患者治愈出院,哈尔滨壹彤地产被爆挪用近一亿购房款",0,0.0,1,2020/1/8 22:22,红米Redmi,,,,"{'words': 32, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.4604E+15,Ipll7fbGy,6389389208.0,圈圈说娱,圈圈今日爆料：最近口碑很好的台剧《想见你》的男主许光汉要到内地发展了，而且接触了一部耽改剧的剧本，目前谈得挺顺利的，不出意外的话，男主之一就是他了。今年可能耽改剧真的要大爆发了。任嘉伦之前和杨紫拍天乩之白蛇传说的时候吻戏都是借位，主要是因为他那时候得了肺炎，怕传染给杨紫，而且杨紫那时候在剧组也是一直断断续续感冒，所以他俩的吻戏就都是借位，俩人都是专业的演员，不会在吻戏上矫情。王菊去客串了百老汇《dreamgrils》，她现在发展还挺顺的，跟国外接触挺多的，国外还挺喜欢她这种形象的。她心态也好，不会随便跟人家争高低，有工作就好好做，不矫情，很接地气。,,,,,0,2.0,17,2020/1/13 22:37,Android,['http://ww4.sinaimg.cn/large/006Z792Nly1fr1qirbsbmg305j05btds.jpg'],,,"{'words': 178, 'sentences': 6, '好': 3, '乐': 1, '哀': 0, '怒': 1, '惧': 0, '恶': 3, '惊': 0}"
4.45859E+15,IoA6tsurM,1440963837.0,-泉酱-,#武汉8名不明原因肺炎患者治愈出院#身为生活在武汉的我说句实话，真的，该咋过还是咋过，一点也不像外界想象的那样惊慌！,,,,武汉8名不明原因肺炎患者治愈出院,0,1.0,1,2020/1/8 22:22,小摩托的Android,,,,"{'words': 38, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45859E+15,IoA6km6QL,5694327677.0,望厌安,#武汉8名不明原因病毒性肺炎患者已出院#所以原因到底是什么啊,,,,武汉8名不明原因病毒性肺炎患者已出院,0,0.0,0,2020/1/8 22:21,红米Redmi,,,,"{'words': 18, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,Iplkxa88b,3938580206.0,爱的裁缝,【视频：武汉新型冠状病毒感染肺炎最新情况：717人接受医学观察】L武汉新型冠状病毒感染肺炎最新情况：717人接受医学观察,,,,,0,0.0,2,2020/1/13 22:36,爱奇艺,,,,"{'words': 29, 'sentences': 1, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45859E+15,IoA6hCrx7,1598874621.0,lasia505,2019年12月31日晚肉粽小哥因肺炎住院，老母亲陪着在医院里沮丧跨年更令人沮丧的是换了两张床位都堵在厕所门口，一次比一次离厕所近，最后干脆贴厕所门口！就这样每天闻着味儿吃睡，好不容易熬到2020年1月5号出院，开心没两天，7号早上开始上吐下泻外加低热，肺炎还没好透又在医院染上了轮状病毒，老母亲熬夜熬得眼袋快挂下巴颏上了被2019和2020联手收拾，怎一个惨字了得,,,,,0,5.0,1,2020/1/8 22:21,HUAWEI P20 Pro,,,,"{'words': 115, 'sentences': 2, '好': 1, '乐': 1, '哀': 3, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.4604E+15,Iplih80xo,6933953239.0,春风11999,武汉市卫生健康委员会关于新型冠状病毒感染的肺炎情况通报O网页链接,,,,,0,0.0,0,2020/1/13 22:30,央视新闻,['http://ww3.sinaimg.cn/large/007zg9Ztly1gavb1fgc3hj30lb0lbjs4.jpg'],,,"{'words': 14, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45859E+15,IoA6dd1OK,1966177555.0,星辰再启,今天，官宣八个人出院了。希望肺炎控制住了。O如何看待武汉发现不明原因肺炎？具体情况如何？,,,,,0,0.0,0,2020/1/8 22:21,Android,,,,"{'words': 26, 'sentences': 5, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,IpleRxKWu,1057581134.0,独孤虹,#新浪看点#基层科普|儿童感冒与肺炎用药的九大误区O基层科普|儿童感冒与肺炎用药的九大误区,,,,新浪看点,0,0.0,1,2020/1/13 22:22,手机新浪网,,,,"{'words': 27, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.4604E+15,IpleyA7Cs,5485412330.0,用户5485412330,图解疾病|肺炎O图解疾病|肺炎,,,,,0,0.0,0,2020/1/13 22:21,学习强国客户端,['http://ww4.sinaimg.cn/large/005Zeekqly1gavary5dz3j3046046t8k.jpg'],,,"{'words': 9, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45859E+15,IoA67AhnD,1824567407.0,哈莉克,43M16D发热两天，流涕+清嗓+咳嗽，担心是肺炎或其他传染病，验了血。这次居然很乖，没有哭，难以置信,,,,,0,0.0,0,2020/1/8 22:21,HUAWEI Mate 20 Pro,['http://ww3.sinaimg.cn/large/6cc0b06fgy1gapiksqvvfj20qo1efjvh.jpg'],,,"{'words': 30, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 2, '惊': 0}"
4.45859E+15,IoA5Yqnn9,5281572526.0,孟美岐的画笔,#武汉8名不明原因肺炎患者治愈出院#大家终于可以放心了吧，平平安安过大年还有，以后再出现类似情况还是耐心等待官方通知吧，别还没咋滴就造谣传谣弄的人心惶惶的了,,,,武汉8名不明原因肺炎患者治愈出院,0,2.0,0,2020/1/8 22:21,iQOO Neo,,,,"{'words': 47, 'sentences': 1, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
